gender,age,married,number_of_dependents,zip_code,population,tenure_in_months,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,paperless_billing,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,cltv,internet_type_DSL,internet_type_Fiber Optic,internet_type_No Internet,contract_One Year,contract_Two Year,payment_method_Credit Card,payment_method_Mailed Check,churn_label
0,62,1,0,91755,26933,61,1,47.19,1,1,28,1,1,1,1,1,1,1,1,0,88.1,5526.75,0.0,0,2878.5899999999997,8405.34,4,5152,True,False,False,False,True,False,True,0
0,27,0,0,93041,25634,7,1,16.04,0,0,0,0,0,0,0,0,0,0,0,0,20.0,137.6,0.0,0,112.28,249.88,3,4479,False,False,True,False,False,False,False,1
1,25,0,0,96137,4158,4,1,21.62,0,1,59,0,0,0,0,1,0,1,0,1,81.0,340.85,0.0,50,86.48,477.33,2,3591,False,True,False,False,False,False,False,1
0,20,1,2,93637,28434,48,1,13.26,0,0,0,0,0,0,0,0,0,0,0,0,19.55,883.35,0.0,0,636.48,1519.83,5,5461,False,False,True,False,True,True,False,0
1,23,0,0,93635,29124,8,1,35.21,0,0,0,0,0,0,0,0,0,0,0,1,20.45,162.3,0.0,0,281.68,443.98,3,5624,False,False,True,False,False,True,False,0
1,35,0,0,95837,264,62,1,24.35,1,1,16,1,1,0,0,0,1,1,1,1,92.3,5731.45,0.0,0,1509.7,7241.15,4,6468,False,True,False,True,False,False,False,0
1,54,1,0,92028,42239,47,1,7.62,1,1,20,0,1,1,1,1,1,1,0,1,109.55,5124.55,0.0,0,358.14,5482.6900000000005,2,5863,False,True,False,False,False,False,False,1
1,35,0,0,92117,51213,24,1,14.39,0,1,28,1,0,0,0,0,0,0,1,1,49.55,1210.4,0.0,0,345.36,1555.7600000000002,1,5005,True,False,False,False,False,False,False,1
1,28,0,0,92119,21866,24,1,7.52,1,1,85,0,0,0,1,0,0,0,1,0,54.6,1242.25,28.42,0,180.48,1394.31,3,3398,False,False,False,True,False,False,False,0
0,50,1,0,92399,41575,72,1,38.44,1,1,16,0,1,1,1,1,1,1,1,1,108.5,8003.8,0.0,0,2767.68,10771.48,4,6288,False,True,False,True,False,False,False,0
0,23,1,0,93560,14931,10,1,38.03,1,1,42,1,0,0,0,0,0,0,1,1,78.15,765.15,0.0,0,380.3,1145.45,3,3403,False,True,False,False,False,True,False,0
1,28,0,0,91962,1604,21,1,28.54,1,1,42,0,0,0,0,0,0,1,1,1,73.7,1558.7,0.0,0,599.34,2158.04,5,2071,False,True,False,False,False,False,False,0
0,73,0,0,94608,24589,15,1,17.19,1,1,19,0,0,0,1,0,0,0,1,0,55.0,757.1,0.0,0,257.85,1014.95,1,3167,True,False,False,False,False,True,False,1
0,56,1,0,95070,30589,16,1,10.5,0,1,2,0,1,0,0,1,1,1,1,1,94.65,1461.15,0.0,0,168.0,1629.15,5,3050,False,True,False,False,False,False,False,0
1,69,1,1,95130,13481,64,1,37.09,1,0,0,0,0,0,0,0,0,0,0,1,24.4,1548.65,0.0,0,2373.76,3922.41,3,4772,False,False,True,False,True,False,False,0
1,41,0,0,94603,31392,9,1,30.8,0,1,3,0,0,0,1,1,1,1,1,1,95.9,827.45,0.0,0,277.2,1104.65,3,5017,False,True,False,False,False,False,False,0
1,49,1,0,95386,8308,67,1,42.77,1,1,3,1,0,1,0,1,1,1,1,1,79.7,5293.4,0.0,0,2865.59,8158.99,1,6289,True,False,False,False,True,False,False,1
1,58,1,0,92675,34321,17,1,10.11,1,1,2,0,1,1,0,1,1,1,1,1,102.55,1742.5,0.0,0,171.87,1914.37,5,3803,False,True,False,False,False,False,False,0
1,53,0,0,91773,33878,35,1,25.04,1,1,21,0,0,0,0,0,0,0,1,0,75.35,2636.05,0.0,0,876.4,3512.4500000000003,3,2785,False,True,False,False,False,True,False,1
0,61,1,1,91733,45645,14,1,9.13,1,1,12,0,0,0,1,1,0,0,1,1,91.65,1301.0,0.0,0,127.82,1428.82,3,4304,False,True,False,False,False,False,False,1
1,25,0,0,92363,5488,70,0,0.0,0,1,59,0,0,0,1,0,1,1,1,1,40.05,2799.75,0.0,0,0.0,2799.75,5,5055,True,False,False,False,True,False,True,0
0,78,0,0,95258,4176,47,1,14.22,1,1,11,0,1,0,1,1,0,0,1,1,95.05,4504.55,0.0,0,668.34,5172.89,2,5214,False,True,False,False,False,False,False,1
0,49,0,0,91406,50047,15,0,0.0,0,1,23,0,1,0,0,0,1,1,1,1,38.8,603.0,0.0,0,0.0,603.0,4,2118,True,False,False,False,True,True,False,0
1,71,1,0,94533,77683,66,1,49.85,1,1,14,0,0,0,1,1,1,0,1,1,100.05,6871.9,0.0,0,3290.1,10162.0,2,4512,False,True,False,False,False,True,False,1
0,62,0,0,95494,335,1,0,0.0,0,1,22,0,0,0,0,0,1,1,1,0,35.05,35.05,0.0,0,0.0,35.05,1,3706,True,False,False,False,False,False,True,1
1,26,1,3,96013,4552,25,1,11.79,0,1,59,0,0,0,1,1,0,0,1,0,85.9,2199.05,0.0,0,294.75,2493.8,3,3153,False,True,False,False,False,False,False,0
0,33,0,0,95629,850,2,1,34.57,0,0,0,0,0,0,0,0,0,0,0,0,19.95,38.15,0.0,0,69.14,107.29,4,4079,False,False,True,False,False,True,False,0
0,49,0,0,95689,1273,60,1,38.88,0,1,2,0,1,1,1,1,0,0,1,1,70.15,4224.7,0.0,0,2332.8,6557.5,3,4260,True,False,False,True,False,True,False,0
1,72,0,0,90044,87383,2,1,41.43,0,1,20,0,0,0,0,0,0,0,1,1,44.7,93.7,0.0,0,82.86,176.56,1,4618,False,False,False,False,False,False,False,1
1,44,0,0,93728,16346,27,1,21.66,0,0,0,0,0,0,0,0,0,0,0,0,20.3,595.05,0.0,0,584.82,1179.87,5,3159,False,False,True,True,False,True,False,0
1,37,0,0,95640,9752,2,1,2.72,0,1,14,0,0,0,0,0,0,0,0,0,70.7,129.2,0.0,10,5.44,144.64,4,2388,False,True,False,False,False,True,False,0
1,62,0,0,94568,29636,22,1,7.28,1,1,7,1,0,0,0,0,0,0,1,1,54.45,1127.35,0.0,0,160.16,1287.51,1,2445,True,False,False,False,False,False,False,1
1,43,1,0,96034,392,72,1,42.16,0,1,18,0,1,1,0,1,1,1,1,1,75.4,5480.25,0.0,0,3035.5199999999995,8515.77,3,4171,False,False,False,False,True,False,False,0
1,35,1,2,95968,1254,53,1,37.57,1,1,15,1,1,0,1,0,0,0,1,0,64.15,3491.55,0.0,0,1991.21,5482.76,3,5570,True,False,False,True,False,False,False,0
1,63,1,0,90504,31678,44,0,0.0,0,1,18,0,1,1,0,1,1,1,1,0,54.3,2390.45,0.0,0,0.0,2390.45,3,3222,False,False,False,False,True,False,False,0
0,31,0,0,92557,46214,7,1,28.92,0,1,16,0,0,0,0,1,0,0,1,1,79.7,586.05,0.0,0,202.44,788.49,2,3109,False,True,False,False,False,False,False,1
0,28,0,0,92582,4456,2,1,15.25,0,1,82,0,0,1,0,0,1,1,1,0,60.85,111.4,0.0,0,30.5,141.9,5,3796,True,False,False,False,False,False,False,0
1,48,1,2,95960,565,8,1,6.78,0,1,24,0,0,0,0,0,0,0,1,1,43.45,345.5,0.0,0,54.24,399.74,3,4184,True,False,False,True,False,True,False,0
1,32,1,1,90046,49839,23,1,18.91,0,0,0,0,0,0,0,0,0,0,0,0,20.9,454.0,0.0,0,434.93,888.9300000000001,3,4076,False,False,True,False,True,True,False,0
0,80,1,0,94301,16198,56,1,11.55,1,1,27,1,1,1,1,0,0,0,1,0,95.65,5471.75,21.71,0,646.8000000000001,6096.84,3,6335,False,True,False,True,False,False,False,0
0,80,1,1,90602,26265,37,1,6.33,1,1,14,0,0,0,0,0,0,0,1,1,76.5,2868.15,0.0,0,234.21,3102.36,2,2793,False,True,False,False,False,False,False,1
1,19,0,0,92028,42239,2,1,43.56,0,1,52,0,1,0,0,0,0,0,1,1,74.75,144.8,0.0,0,87.12,231.92,3,4545,False,True,False,False,False,False,False,0
0,52,1,0,95742,299,4,1,44.73,0,0,0,0,0,0,0,0,0,0,0,0,20.5,79.05,0.0,0,178.92,257.96999999999997,5,3233,False,False,True,True,False,False,False,0
0,45,0,0,96101,5096,2,1,25.56,1,1,6,0,1,0,0,0,0,0,1,0,79.55,151.75,0.0,0,51.12,202.87,4,5965,False,True,False,False,False,False,False,0
1,50,0,0,95630,51855,28,1,13.69,0,1,12,0,1,0,1,1,0,0,1,1,91.25,2483.65,0.0,0,383.32,2866.9700000000003,5,2886,False,True,False,True,False,False,False,0
0,32,1,2,96003,41476,3,1,45.33,0,0,0,0,0,0,0,0,0,0,0,0,19.1,52.0,0.0,0,135.99,187.99,5,3863,False,False,True,False,True,False,True,0
1,47,0,2,90621,33528,1,1,11.86,0,1,13,1,0,0,0,0,0,0,1,0,50.6,50.6,0.0,0,11.86,62.46,1,3677,False,False,False,False,False,True,False,1
1,55,1,3,94610,29964,10,1,13.83,0,0,0,0,0,0,0,0,0,0,0,1,20.05,218.5,0.0,0,138.3,356.8,4,2049,False,False,True,False,False,True,False,0
0,64,1,0,90058,3642,69,1,39.88,1,1,17,1,0,1,1,0,0,0,0,1,64.15,4254.1,0.0,40,2751.7200000000003,7045.820000000001,3,5128,False,False,False,False,True,True,False,0
0,65,0,0,93286,8870,22,1,34.39,0,0,0,0,0,0,0,0,0,0,0,1,20.05,417.0,0.0,0,756.58,1173.58,3,4327,False,False,True,True,False,True,False,0
1,31,1,3,93292,30395,72,1,8.51,1,1,24,0,1,1,1,0,0,0,1,0,90.45,6565.85,0.0,0,612.72,7178.570000000001,3,4461,False,True,False,False,True,False,False,0
0,19,0,0,95983,513,25,1,28.05,1,1,85,1,1,1,1,1,0,0,1,1,78.35,1837.9,0.0,0,701.25,2539.15,4,4855,False,False,False,False,False,False,False,0
0,51,1,3,90212,11355,23,1,5.7,1,1,30,1,0,0,0,0,0,0,1,0,81.85,1810.85,0.0,0,131.1,1941.95,4,5939,False,True,False,True,False,True,False,0
1,29,0,3,92335,82630,18,1,41.08,1,1,48,0,0,1,0,0,0,0,1,1,80.55,1406.65,0.0,0,739.4399999999999,2146.09,5,5334,False,True,False,False,False,True,False,0
0,73,1,0,92841,31428,66,1,28.06,1,1,20,0,1,0,0,1,1,0,1,1,100.8,6690.75,0.0,0,1851.96,8542.71,4,5469,False,True,False,False,True,False,False,0
0,44,1,1,92059,1831,71,0,0.0,0,1,19,1,1,0,1,1,1,1,1,0,59.7,4122.65,0.0,0,0.0,4122.65,4,6420,False,False,False,False,True,False,False,0
1,61,0,0,92139,36351,1,1,44.22,0,0,0,0,0,0,0,0,0,0,0,0,19.1,19.1,0.0,0,44.22,63.32,4,2091,False,False,True,False,False,True,False,0
0,61,1,0,92328,443,40,1,39.97,1,1,17,0,0,0,1,0,0,0,1,1,78.85,3126.85,0.0,0,1598.8,4725.65,4,5257,False,True,False,False,False,True,False,0
0,74,0,0,93224,626,8,1,27.95,0,0,0,0,0,0,0,0,0,0,0,0,19.65,164.3,0.0,0,223.6,387.9,2,5432,False,False,True,False,False,False,False,1
1,27,0,0,92284,20486,18,1,15.18,1,1,42,0,0,0,0,0,0,0,1,1,75.6,1395.05,0.0,0,273.24,1668.29,5,4030,False,True,False,False,False,False,False,0
1,77,0,0,92373,31230,41,1,42.06,1,1,21,0,0,1,0,1,1,0,1,1,98.4,4187.75,0.0,0,1724.46,5912.21,1,2169,False,True,False,False,False,False,False,1
0,39,1,0,95428,2296,72,1,10.87,1,1,24,1,0,1,1,1,1,1,1,1,85.9,6110.75,0.0,0,782.64,6893.39,4,6361,True,False,False,False,True,True,False,0
1,30,0,0,92359,7324,1,1,25.39,1,1,52,0,0,1,0,0,0,0,1,0,54.35,54.35,0.0,0,25.39,79.74000000000001,3,4212,True,False,False,False,False,False,False,1
1,55,1,2,93301,12963,72,1,9.3,1,1,12,1,1,1,1,1,0,0,1,1,80.85,5727.45,0.0,0,669.6,6397.05,3,6067,True,False,False,False,True,False,False,0
0,53,1,0,95330,10834,17,1,21.15,1,1,4,1,0,0,0,0,0,0,1,0,78.9,1348.95,0.0,0,359.54999999999995,1708.5,3,2362,False,True,False,False,False,False,False,0
1,51,1,0,91770,61623,5,1,42.29,1,1,16,0,1,0,1,0,0,0,1,1,85.4,401.1,45.37,0,211.45,567.1800000000001,3,3676,False,True,False,False,False,False,False,1
1,77,0,0,94044,38885,32,1,1.12,1,1,5,0,0,1,0,0,0,0,1,1,81.1,2619.25,19.25,0,35.84,2635.84,4,2143,False,True,False,True,False,True,False,0
1,56,0,0,93427,4644,14,1,36.97,1,1,27,0,1,0,0,1,1,1,1,1,100.55,1415.55,0.0,0,517.5799999999999,1933.13,2,5224,False,True,False,False,False,False,False,1
1,79,1,0,91750,35530,57,1,36.66,1,1,9,0,1,0,0,0,1,0,1,1,89.85,4925.35,0.0,0,2089.62,7014.97,5,4429,False,True,False,True,False,False,False,0
0,58,0,0,93526,734,12,1,41.78,0,0,0,0,0,0,0,0,0,0,0,0,19.3,228.75,0.0,0,501.36,730.11,5,2868,False,False,True,True,False,True,False,0
0,47,0,0,94941,28727,36,1,41.33,0,0,0,0,0,0,0,0,0,0,0,0,19.55,620.75,0.0,0,1487.88,2108.63,5,2691,False,False,True,True,False,True,False,0
0,23,0,0,94519,18650,31,1,45.71,1,1,58,1,1,0,0,1,1,1,1,0,104.35,3205.6,0.0,0,1417.01,4622.61,4,5320,False,True,False,False,False,False,False,0
1,31,0,0,91501,18112,13,1,24.14,1,1,21,0,0,0,1,1,1,1,1,1,99.0,1301.7,0.0,0,313.82,1615.52,1,3493,False,True,False,False,False,True,False,1
1,60,0,0,93280,22760,28,1,44.28,0,1,5,1,0,0,0,0,0,0,1,1,74.9,2068.55,0.0,0,1239.84,3308.3900000000003,1,5392,False,True,False,False,False,False,False,1
1,57,0,0,92694,350,3,1,21.86,1,1,6,0,0,1,0,1,1,1,1,1,101.55,298.35,0.0,0,65.58,363.93,3,4480,False,True,False,False,False,False,False,1
1,28,0,0,95130,13481,9,1,49.14,1,1,58,0,0,0,0,1,0,0,1,1,85.35,758.6,0.0,0,442.26,1200.86,2,2752,False,True,False,False,False,False,False,1
1,74,1,0,95247,4353,41,1,45.84,1,1,18,1,0,1,0,0,0,0,1,1,83.75,3273.55,0.0,0,1879.44,5152.99,1,4995,False,True,False,False,False,False,False,1
0,44,0,0,94611,36517,32,1,40.26,1,1,14,0,0,0,0,1,0,0,1,0,84.05,2781.85,0.0,0,1288.32,4070.17,2,3553,False,True,False,True,False,False,False,1
1,22,0,0,95762,22028,35,1,42.02,0,0,0,0,0,0,0,0,0,0,0,0,20.6,754.0,0.0,0,1470.7,2224.7,4,2858,False,False,True,True,False,False,False,0
1,31,1,1,91367,36123,37,1,43.68,0,0,0,0,0,0,0,0,0,0,0,0,19.8,677.05,29.21,0,1616.16,2264.0,4,5137,False,False,True,True,False,True,False,0
0,44,0,0,95231,5094,16,1,17.8,1,1,5,0,0,1,0,0,1,1,0,1,88.45,1422.1,0.0,140,284.8,1846.9,2,5186,False,True,False,False,False,False,False,1
1,21,0,0,93427,4644,46,1,37.75,1,1,73,1,0,0,0,1,0,0,1,1,89.15,4245.55,0.0,0,1736.5,5982.05,3,5593,False,True,False,False,False,True,False,0
0,50,0,0,93620,9388,47,1,8.85,0,0,0,0,0,0,0,0,0,0,0,0,20.25,1029.8,0.0,0,415.95,1445.75,3,5134,False,False,True,False,True,True,False,0
0,49,1,0,95621,41636,20,1,48.03,0,0,0,0,0,0,0,0,0,0,0,0,19.25,375.25,0.0,0,960.6,1335.85,3,4137,False,False,True,False,False,False,False,0
1,60,1,0,95636,659,23,1,5.8,1,1,12,0,0,0,0,0,0,0,1,1,48.35,1067.15,0.0,0,133.4,1200.5500000000002,2,4580,True,False,False,True,False,True,False,1
0,59,0,0,95258,4176,13,1,33.69,1,1,15,1,0,0,0,0,0,0,0,1,80.0,1029.35,0.0,0,437.97,1467.32,3,5577,False,True,False,False,False,True,False,0
1,61,0,1,92273,1632,23,0,0.0,0,1,19,1,1,0,1,0,0,0,1,0,40.65,947.4,0.0,0,0.0,947.4,3,5230,True,False,False,True,False,False,False,0
1,56,0,0,93601,1968,1,1,13.51,0,0,0,0,0,0,0,0,0,0,0,0,20.05,20.05,0.0,0,13.51,33.56,5,2067,False,False,True,False,False,True,False,0
0,37,0,0,95685,4610,10,1,39.85,1,1,21,0,0,0,0,0,0,0,1,1,75.75,777.3,0.0,0,398.5,1175.8,5,4525,False,True,False,False,False,False,True,0
1,66,1,0,92364,162,64,1,20.19,1,1,8,0,0,1,1,1,1,1,1,0,102.1,6538.45,0.0,0,1292.16,7830.61,4,6270,False,True,False,False,True,False,False,0
0,42,1,3,96035,3357,24,1,20.74,1,0,0,0,0,0,0,0,0,0,0,0,24.7,571.75,0.0,0,497.76,1069.51,3,5302,False,False,True,False,True,False,True,0
1,54,1,2,90044,87383,6,1,23.73,0,0,0,0,0,0,0,0,0,0,0,0,19.85,138.85,0.0,0,142.38,281.23,5,2186,False,False,True,False,False,True,False,0
1,57,0,0,93261,2956,3,1,47.5,1,1,22,0,1,1,0,1,1,1,1,0,107.95,313.6,0.0,0,142.5,456.1,4,3449,False,True,False,False,False,False,True,0
0,57,1,1,91767,46626,32,0,0.0,0,1,14,1,1,0,0,0,0,0,1,1,35.15,1051.05,0.0,0,0.0,1051.05,4,3163,False,False,False,False,False,False,False,0
1,72,1,0,91978,7863,26,1,1.26,1,1,18,0,1,1,0,1,1,1,0,0,105.75,2710.25,0.0,90,32.76,2833.01,1,3157,False,True,False,False,False,False,False,1
0,24,1,0,91776,38041,40,1,22.2,1,1,76,1,0,1,0,1,1,1,1,0,105.75,4228.55,0.0,0,888.0,5116.55,4,4078,False,True,False,True,False,False,False,0
1,66,1,0,95626,6197,61,1,26.55,1,1,2,0,1,0,0,0,0,0,1,1,82.15,4904.85,0.0,0,1619.55,6524.400000000001,3,4250,False,True,False,True,False,False,False,0
0,66,1,0,95747,25418,58,1,45.37,1,1,28,0,1,0,0,1,1,0,1,1,97.8,5458.8,0.0,0,2631.46,8090.26,3,6019,False,True,False,True,False,False,False,0
1,36,1,0,92843,43491,70,1,28.54,1,0,0,0,0,0,0,0,0,0,0,0,24.25,1724.15,0.0,0,1997.8,3721.95,4,4118,False,False,True,False,True,False,False,0
0,60,1,0,94030,20350,11,1,26.88,1,1,19,1,0,0,1,1,0,0,1,1,96.2,1222.05,0.0,0,295.68,1517.73,1,3101,False,True,False,False,False,True,False,1
1,19,0,0,91214,29110,3,0,0.0,0,1,59,0,0,0,1,0,0,0,1,0,30.4,82.15,0.0,0,0.0,82.15,4,3108,True,False,False,False,False,False,False,0
0,36,1,2,92024,47126,56,1,13.94,1,1,11,1,0,1,1,1,1,1,1,1,109.6,5953.0,0.0,0,780.64,6733.64,3,5012,False,True,False,False,False,True,False,0
1,29,1,0,94122,55504,8,1,4.98,0,0,0,0,0,0,0,0,0,0,0,0,20.25,158.35,0.0,0,39.84,198.19,4,4964,False,False,True,False,False,True,False,0
0,21,1,0,95210,40611,32,1,19.3,0,1,47,1,0,0,0,0,0,0,1,1,75.5,2324.7,0.0,0,617.6,2942.2999999999997,3,3131,False,True,False,False,False,False,False,0
0,80,0,0,90263,11,2,1,31.91,0,1,30,0,0,0,0,0,1,0,1,1,79.6,195.05,0.0,0,63.82,258.87,3,4322,False,False,False,False,False,False,False,1
1,60,1,3,90034,58218,23,1,34.04,0,0,0,0,0,0,0,0,0,0,0,0,19.6,426.65,0.0,0,782.92,1209.57,5,4617,False,False,True,False,True,True,False,0
0,37,1,1,92040,42277,35,1,9.04,0,0,0,0,0,0,0,0,0,0,0,1,19.85,739.35,2.29,0,316.4,1053.46,3,4177,False,False,True,False,True,True,False,0
1,24,0,0,93526,734,10,1,13.16,0,0,0,0,0,0,0,0,0,0,0,0,20.25,202.5,0.0,0,131.6,334.1,4,5504,False,False,True,False,True,True,False,0
1,52,1,1,94508,3641,37,0,0.0,0,1,23,1,1,1,0,0,0,0,1,0,40.2,1448.8,0.0,0,0.0,1448.8,2,3627,True,False,False,False,False,False,False,1
1,75,0,0,95230,596,37,0,0.0,0,1,29,0,1,1,0,0,0,0,1,0,36.65,1315.0,0.0,0,0.0,1315.0,5,2494,True,False,False,False,True,False,False,0
1,53,1,1,93210,18036,69,1,21.56,1,1,17,0,0,1,0,0,0,0,1,1,79.2,5420.65,0.0,0,1487.64,6908.289999999999,4,4072,False,True,False,False,True,True,False,0
0,56,0,1,94547,22479,2,1,5.3,1,1,11,1,0,0,0,0,0,0,1,0,80.55,188.1,0.0,0,10.6,198.7,4,5346,False,True,False,False,False,True,False,0
1,32,1,2,90631,67354,1,1,26.26,0,1,22,1,0,0,0,0,0,0,1,1,48.75,48.75,0.0,0,26.26,75.01,4,5068,True,False,False,False,False,True,False,0
0,23,1,0,96009,595,67,1,25.46,1,1,73,0,1,1,0,1,1,1,1,1,105.7,6816.95,0.0,0,1705.8200000000002,8522.77,4,5027,False,True,False,True,False,False,False,0
1,69,0,0,91436,13129,6,1,48.32,0,1,11,0,0,0,0,1,0,0,1,1,79.7,497.6,0.0,0,289.92,787.52,5,2893,False,True,False,False,False,False,False,0
0,45,1,1,92091,1072,13,1,5.58,0,0,0,0,0,0,0,0,0,0,0,1,19.75,246.7,0.0,0,72.54,319.24,3,4314,False,False,True,False,True,False,False,0
0,51,0,0,90810,35656,1,1,10.08,0,1,18,0,0,0,0,0,0,0,1,1,69.2,69.2,0.0,0,10.08,79.28,2,2637,False,True,False,False,False,False,False,1
1,25,1,0,92823,1408,27,0,0.0,0,1,27,0,1,1,0,0,1,1,0,1,45.85,1246.4,0.0,30,0.0,1276.4,4,2068,True,False,False,True,False,True,False,0
1,53,0,0,90745,55486,42,1,9.46,1,1,14,0,0,1,0,0,0,0,1,0,79.9,3313.4,23.47,0,397.3200000000001,3687.250000000001,4,2583,False,True,False,False,False,False,False,0
0,75,1,0,93041,25634,44,1,20.83,1,1,9,0,0,1,1,1,1,0,1,0,104.15,4495.65,0.0,0,916.52,5412.17,4,2944,False,True,False,False,True,False,False,0
1,75,0,0,92027,48690,31,1,46.71,1,1,24,0,1,0,0,1,0,0,0,1,90.7,2845.15,0.0,100,1448.01,4393.16,5,3493,False,True,False,False,True,False,False,0
1,25,1,0,94611,36517,7,1,19.23,0,1,52,0,1,0,1,1,0,0,1,1,89.75,608.8,26.02,0,134.61,717.39,2,3807,False,True,False,False,False,False,False,1
1,56,0,0,90002,44586,13,1,46.92,0,0,0,0,0,0,0,0,0,0,0,1,20.4,251.65,0.0,0,609.96,861.61,5,2486,False,False,True,False,False,False,False,0
0,44,0,0,95987,4579,1,1,23.72,0,1,19,0,0,0,0,0,0,0,1,1,69.2,69.2,0.0,0,23.72,92.92,3,4073,False,True,False,False,False,False,False,1
1,61,1,3,94024,21496,53,1,27.56,1,1,26,1,0,0,1,0,1,1,1,0,71.85,3827.9,0.0,0,1460.6799999999998,5288.58,4,4903,False,False,False,False,False,False,False,0
1,21,1,1,95383,4848,72,1,27.1,1,1,59,1,1,1,1,1,1,1,1,1,91.95,6614.9,0.0,0,1951.2,8566.1,4,4403,False,False,False,False,True,True,False,0
1,30,0,0,95203,16357,57,1,24.67,0,1,42,1,0,1,0,1,1,1,1,1,74.35,4317.35,0.0,0,1406.19,5723.540000000001,4,5548,True,False,False,False,True,False,False,0
0,53,0,0,92821,34055,1,1,4.67,0,1,11,0,0,0,0,0,1,1,1,0,80.15,80.15,0.0,0,4.67,84.82000000000001,1,3947,False,True,False,False,False,True,False,1
0,59,0,0,96014,290,53,1,33.88,0,1,6,0,1,1,1,0,1,1,1,1,94.45,5042.75,0.0,0,1795.64,6838.39,4,5452,False,True,False,True,False,True,False,0
1,57,1,0,92591,25655,4,1,28.22,1,1,10,0,1,0,0,1,1,1,1,1,100.2,420.2,0.0,0,112.88,533.0799999999999,2,2650,False,True,False,False,False,False,False,1
0,60,1,3,95701,751,69,0,0.0,0,1,56,0,1,1,0,1,1,1,1,1,54.95,3772.5,0.0,0,0.0,3772.5,4,4175,False,False,False,False,True,True,False,0
1,41,1,3,91709,66754,44,1,37.68,0,1,24,0,1,1,1,0,0,0,1,1,61.9,2924.05,0.0,0,1657.92,4581.97,4,4388,True,False,False,False,False,True,False,0
1,24,1,0,94705,12448,4,1,48.64,1,1,30,0,0,0,0,0,0,0,1,1,74.65,301.4,0.0,0,194.56,495.96,1,4013,False,True,False,False,False,False,False,1
1,43,1,0,92107,27959,56,1,3.79,0,1,14,0,0,0,0,1,1,1,1,0,89.7,4952.95,41.66,0,212.24,5123.53,4,5955,False,True,False,False,False,True,False,0
0,56,0,2,94525,3193,39,0,0.0,0,1,24,0,0,1,0,0,0,0,0,0,30.1,1131.3,0.0,150,0.0,1281.3,3,3106,True,False,False,False,False,True,False,1
1,59,1,3,91377,14814,60,1,39.76,0,1,76,1,1,0,1,1,1,1,1,1,79.05,4663.4,0.0,0,2385.6,7049.0,4,5275,True,False,False,False,False,True,False,0
1,21,1,1,92701,58157,45,1,45.21,0,1,59,1,0,0,1,0,0,0,1,0,54.65,2553.7,0.0,0,2034.45,4588.15,3,5083,False,False,False,False,True,False,False,0
0,30,1,0,95004,3373,68,1,28.36,1,1,82,0,0,1,0,1,0,0,1,1,89.95,5974.3,0.0,0,1928.48,7902.780000000001,4,5672,False,True,False,False,True,False,False,0
0,23,0,3,95345,433,9,1,16.77,0,1,73,0,0,0,1,1,1,1,1,1,69.4,571.45,0.0,0,150.93,722.3800000000001,3,5108,False,False,False,False,False,True,False,0
1,41,0,0,92004,2863,3,1,34.8,0,1,5,0,1,0,0,0,0,0,0,0,74.45,221.1,0.0,70,104.4,395.5,5,3956,False,True,False,False,False,True,False,0
0,46,0,0,92530,38519,13,0,0.0,0,1,16,0,1,0,0,0,0,0,1,1,31.05,347.25,0.0,0,0.0,347.25,2,5131,False,False,False,False,False,False,False,1
1,35,1,3,95655,929,13,1,40.2,0,0,0,0,0,0,0,0,0,0,0,1,19.85,252.0,0.0,0,522.6,774.6,4,2928,False,False,True,False,False,True,False,0
1,33,1,2,95678,30614,58,1,33.82,1,1,10,0,0,1,1,1,1,1,1,1,105.05,6004.85,0.0,0,1961.56,7966.41,5,5870,False,True,False,True,False,False,False,0
0,31,0,0,96105,650,34,1,43.17,0,1,8,1,1,0,0,0,0,0,1,0,55.0,1885.15,0.0,0,1467.78,3352.9300000000003,4,4027,True,False,False,True,False,True,False,0
0,37,0,0,95521,19596,25,0,0.0,0,1,29,0,0,1,1,1,1,1,1,0,54.2,1423.15,0.0,0,0.0,1423.15,3,4458,False,False,False,True,False,False,False,0
1,26,1,2,94044,38885,72,1,45.93,1,1,30,1,1,1,1,0,1,1,1,0,103.95,7517.7,0.0,0,3306.96,10824.66,3,4495,False,True,False,False,True,True,False,0
1,49,0,0,91731,30211,20,1,1.36,1,1,25,0,0,0,0,1,0,0,1,1,85.25,1734.5,0.0,0,27.200000000000003,1761.7,2,2414,False,True,False,False,False,False,False,1
1,80,0,0,94708,10737,11,1,26.84,0,1,15,0,0,0,0,0,1,1,0,1,79.15,827.7,0.0,140,295.24,1262.94,5,3355,False,True,False,False,False,True,False,0
1,35,0,0,95903,5654,17,1,27.66,0,0,0,0,0,0,0,0,0,0,0,0,19.15,343.45,28.63,0,470.22,785.04,3,2717,False,False,True,False,True,True,False,0
1,64,1,2,94002,25566,31,0,0.0,0,1,25,1,0,1,1,1,1,1,1,0,59.95,1848.8,0.0,0,0.0,1848.8,3,4337,False,False,False,True,False,False,False,0
