gender,age,married,number_of_dependents,zip_code,population,tenure_in_months,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,paperless_billing,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,churn_label,cltv,internet_type_DSL,internet_type_Fiber Optic,internet_type_No Internet,contract_One Year,contract_Two Year,payment_method_Credit Card,payment_method_Mailed Check
1,24,1,0,93650,3258,21,1,36.26,1,1,59,0,1,1,1,1,1,1,0,1,111.2,2317.1,0.0,120,761.4599999999999,3198.56,3,1,4123,False,True,False,False,False,False,False
0,41,1,0,93660,4318,16,1,31.73,0,1,25,0,1,1,0,1,0,0,1,1,89.45,1430.25,0.0,0,507.68,1937.93,3,1,3696,False,True,False,False,False,True,False
1,21,1,0,93665,343,60,1,33.25,0,1,52,0,1,1,0,1,0,1,1,0,90.95,5453.4,0.0,0,1995.0,7448.4,3,1,4111,False,True,False,True,False,False,False
0,58,1,0,93667,2633,50,1,29.43,1,1,14,1,1,0,1,1,1,1,1,0,108.55,5610.7,0.0,0,1471.5,7082.2,2,1,4274,False,True,False,True,False,False,False
1,45,0,0,93703,31180,1,1,32.44,0,1,12,0,0,0,0,0,0,0,1,0,44.4,44.4,0.0,0,32.44,76.84,1,1,3522,True,False,False,False,False,False,True
0,59,1,0,93711,36274,12,1,37.65,0,0,0,0,0,0,0,0,0,0,0,0,19.8,229.6,0.0,0,451.7999999999999,681.4,3,1,2653,False,False,True,True,False,False,False
1,21,0,0,93721,6848,1,1,32.85,0,1,53,0,0,0,0,1,1,1,1,1,89.9,89.9,0.0,0,32.85,122.75,1,1,5951,False,True,False,False,False,False,False
0,41,0,0,92027,48690,62,1,32.58,1,1,15,0,0,1,0,1,1,1,1,1,100.15,6413.65,0.0,0,2019.96,8433.609999999999,3,1,5600,False,True,False,True,False,False,False
1,58,0,0,93923,13121,1,1,1.28,0,1,27,0,1,0,0,0,0,0,1,0,50.8,50.8,0.0,0,1.28,52.08,1,1,3718,True,False,False,False,False,False,False
0,55,0,0,93930,14477,3,1,47.62,0,1,29,0,1,0,0,1,1,1,1,1,95.1,307.4,0.0,0,142.86,450.26,1,1,5861,False,False,False,False,False,False,False
1,52,0,0,93932,538,22,1,46.28,1,1,16,0,0,0,0,1,1,1,0,1,94.65,2104.55,0.0,40,1018.16,3162.71,2,1,3665,False,True,False,False,False,True,False
1,46,1,0,93933,21759,4,1,14.3,0,1,2,0,0,1,1,0,0,0,1,1,80.6,319.15,0.0,0,57.2,376.35,3,1,3080,False,True,False,False,False,False,True
1,24,1,0,93953,4602,59,1,6.91,1,1,52,0,0,0,0,0,1,1,1,0,85.55,5084.65,0.0,0,407.69,5492.339999999999,3,1,6304,False,True,False,True,False,False,False
0,58,0,0,94002,25566,60,0,0.0,0,1,5,0,1,0,0,1,1,1,1,1,50.8,3027.4,0.0,0,0.0,3027.4,2,1,4941,False,False,False,False,False,False,False
0,54,0,0,94014,47453,15,1,22.39,0,1,7,1,0,1,1,1,1,1,1,0,105.1,1582.75,0.0,0,335.85,1918.6,1,1,2122,False,True,False,False,False,False,False
1,53,0,0,94021,148,10,1,18.03,0,1,6,1,1,1,1,1,1,1,1,1,110.1,1043.3,0.0,0,180.3,1223.6,1,1,5803,False,True,False,False,False,False,False
0,40,0,0,94024,21496,6,1,25.93,0,1,24,0,0,1,0,0,1,1,1,0,83.9,497.55,0.0,0,155.57999999999998,653.13,1,1,3962,False,True,False,False,False,False,False
0,48,1,0,94040,32143,63,1,8.98,1,1,16,1,1,1,0,1,0,0,0,1,100.55,6215.35,0.0,0,565.74,6781.09,2,1,5413,False,True,False,False,False,False,False
1,55,1,0,94043,27822,50,1,42.21,1,1,14,0,1,1,0,1,1,1,1,1,103.85,5017.9,0.0,0,2110.5,7128.4,2,1,5812,False,True,False,False,False,False,False
0,39,0,0,94060,2055,1,0,0.0,0,1,12,0,0,0,0,0,0,0,1,0,24.6,24.6,0.0,0,0.0,24.6,2,1,5768,True,False,False,False,False,False,False
0,64,0,0,94066,39566,12,1,34.92,0,1,23,1,0,0,1,1,1,1,1,1,98.9,1120.95,0.0,0,419.04,1539.99,1,1,5559,False,False,False,False,False,False,False
0,27,0,0,94080,60599,9,1,38.76,1,1,82,0,0,1,0,1,1,1,1,0,98.3,923.5,0.0,0,348.84,1272.34,2,1,2954,False,True,False,False,False,True,False
1,36,0,0,94086,64010,17,1,4.51,0,1,13,1,0,0,0,1,1,1,1,0,93.85,1625.65,0.0,0,76.67,1702.3200000000002,1,1,4940,False,True,False,False,False,False,False
0,37,0,0,94131,27906,13,1,3.84,0,1,4,0,1,1,0,0,0,0,1,1,81.15,952.3,0.0,0,49.92,1002.22,1,1,4806,False,True,False,False,False,False,False
0,51,0,0,94402,23393,6,1,19.74,1,1,27,1,0,0,0,0,0,0,1,1,79.05,434.5,0.0,0,118.44,552.94,1,1,3263,False,True,False,False,False,False,False
0,32,0,0,94509,90891,3,1,23.82,1,1,24,0,0,0,0,0,0,0,1,0,74.4,215.8,0.0,0,71.46000000000001,287.26,3,1,2054,False,True,False,False,False,False,False
1,21,1,0,94520,36186,1,1,32.08,0,1,73,0,0,0,0,0,0,1,1,0,44.7,44.7,0.0,0,32.08,76.78,3,1,3700,True,False,False,False,False,True,False
1,36,0,0,94538,56126,1,1,10.41,0,1,17,0,0,0,0,0,0,0,1,1,45.7,45.7,0.0,0,10.41,56.11,3,1,3571,True,False,False,False,False,False,True
1,53,0,0,94541,60274,7,1,9.14,0,0,0,0,0,0,0,0,0,0,0,0,19.25,112.3,0.0,0,63.98,176.28,3,1,4489,False,False,True,False,False,False,False
0,57,0,0,94545,27311,2,1,48.34,1,1,28,0,0,0,0,1,1,1,1,1,96.0,174.8,0.0,0,96.68,271.48,2,1,3391,False,True,False,False,False,False,False
0,30,0,0,94546,41698,1,1,15.44,0,1,51,0,0,0,0,1,1,1,0,0,90.55,90.55,0.0,60,15.44,165.99,2,1,2627,False,True,False,False,False,False,False
1,30,0,0,94553,46677,71,1,49.42,1,1,53,1,0,1,1,1,1,1,1,1,108.05,7532.15,0.0,0,3508.82,11040.97,1,1,5200,False,True,False,False,True,False,False
1,51,0,0,94555,33883,1,1,45.66,0,1,28,0,0,0,0,0,0,0,1,1,69.9,69.9,0.0,0,45.66,115.56,3,1,5367,False,True,False,False,False,False,False
1,41,0,0,94564,16717,1,1,5.43,1,1,18,0,0,0,0,0,1,1,1,1,86.6,86.6,0.0,0,5.43,92.03,3,1,5228,False,True,False,False,False,False,False
0,28,0,0,94579,19815,35,1,45.14,1,1,41,0,1,0,1,0,0,1,0,0,85.3,2917.5,23.89,130,1579.9,4603.51,2,1,2455,False,True,False,False,False,True,False
0,61,0,0,94580,26240,34,1,4.66,0,1,21,0,0,0,0,0,0,0,1,1,70.0,2416.1,11.0,0,158.44,2563.54,2,1,2318,False,True,False,False,False,True,False
0,46,0,0,94587,66472,7,1,48.36,0,1,15,0,0,1,0,1,1,1,1,1,95.35,660.9,34.29,0,338.52,965.13,2,1,3077,False,True,False,False,False,False,False
0,33,0,0,94595,18024,18,1,34.21,1,1,19,0,0,0,1,0,1,1,1,1,90.1,1612.75,48.26,0,615.78,2180.27,1,1,4260,False,True,False,False,False,False,False
0,26,0,0,94596,40917,2,1,30.73,0,1,39,0,0,0,0,0,0,1,1,0,68.95,119.75,0.0,0,61.46,181.21,1,1,5225,False,True,False,False,False,False,False
1,39,1,0,94598,26022,32,1,33.57,1,1,26,1,0,0,0,1,1,1,0,1,99.55,3204.65,35.82,110,1074.24,4353.07,1,1,5026,False,True,False,False,False,True,False
1,53,1,0,94606,41876,18,1,2.86,0,1,22,0,0,1,0,0,1,1,1,0,57.45,990.85,15.73,0,51.48,1026.6,1,1,2989,True,False,False,False,False,False,False
1,27,1,0,94607,21054,12,1,27.82,0,1,26,0,0,0,0,0,1,1,1,0,53.65,696.35,0.0,0,333.84000000000003,1030.19,1,1,2595,True,False,False,True,False,True,False
1,62,1,0,94706,15882,26,1,35.9,1,1,26,0,0,0,0,1,0,0,1,1,83.75,2070.6,0.0,0,933.4,3004.0,3,1,2404,False,False,False,False,False,False,False
1,44,1,0,94903,28403,38,1,35.61,0,1,13,1,1,0,0,0,0,0,0,1,79.45,3013.05,9.36,40,1353.18,4396.87,1,1,2405,False,True,False,False,False,False,False
1,37,1,0,94923,1785,32,1,5.99,0,1,5,0,0,0,0,0,0,0,1,1,69.75,2347.9,19.67,0,191.68,2519.91,2,1,2356,False,True,False,False,False,False,False
0,50,0,0,94931,7936,1,1,6.08,0,0,0,0,0,0,0,0,0,0,0,0,19.65,19.65,0.0,0,6.08,25.729999999999997,3,1,5881,False,False,True,False,False,False,True
0,55,0,0,94939,6773,5,0,0.0,0,1,2,0,0,1,0,0,1,1,1,0,39.5,210.75,39.27,0,0.0,171.48,2,1,2863,True,False,False,False,False,False,False
1,58,1,0,94940,406,40,1,16.33,1,1,23,0,0,0,0,1,1,1,1,1,97.1,3706.95,41.85,0,653.1999999999999,4318.3,3,1,3099,False,True,False,False,False,False,False
0,26,0,0,94945,16429,5,1,43.99,0,1,42,0,0,0,0,0,1,1,0,1,80.0,412.5,40.0,10,219.95,602.45,3,1,3937,False,True,False,False,False,False,False
0,40,0,0,94946,607,10,1,45.69,0,1,18,1,0,0,0,1,0,0,1,1,84.7,832.05,12.81,0,456.9,1276.14,1,1,5686,False,True,False,False,False,False,True
1,49,1,0,94947,24741,2,1,8.86,0,1,23,0,0,0,0,1,1,1,1,1,89.55,185.55,0.0,0,17.72,203.27,1,1,3851,False,True,False,False,False,False,False
1,21,0,0,94949,13361,23,1,38.69,1,1,69,0,0,0,1,1,0,1,1,1,90.6,1943.2,4.73,0,889.8699999999999,2828.34,2,1,4359,False,False,False,False,False,False,False
0,64,0,0,94960,16849,23,1,3.55,1,1,4,1,0,0,0,1,0,0,1,1,90.05,2169.8,27.38,0,81.64999999999999,2224.07,2,1,4650,False,True,False,False,False,False,False
1,54,1,0,94965,11213,49,1,20.48,1,1,22,0,1,0,0,1,1,1,1,1,99.05,4853.75,14.24,0,1003.52,5843.030000000001,2,1,5157,False,True,False,False,False,False,False
0,46,0,0,94971,384,2,1,26.44,0,1,24,0,0,0,0,0,0,0,1,0,69.75,144.55,0.0,0,52.88,197.43,1,1,5667,False,True,False,False,False,False,False
0,42,0,0,94972,66,2,1,14.7,0,1,13,0,1,0,0,0,0,0,0,1,49.05,91.1,0.0,40,29.4,160.5,1,1,2960,True,False,False,False,False,True,False
1,32,0,0,95002,2147,7,1,9.25,1,1,29,0,0,1,0,1,1,1,1,1,98.05,713.0,0.0,0,64.75,777.75,1,1,2561,False,True,False,False,False,False,False
0,23,0,0,95006,10520,41,1,21.56,1,1,59,1,1,1,1,1,1,1,1,1,114.5,4527.45,0.0,0,883.9599999999999,5411.41,1,1,3038,False,True,False,False,False,False,False
1,51,0,0,95017,857,2,1,17.33,0,1,14,0,0,0,0,0,1,1,1,1,80.95,171.15,0.0,0,34.66,205.81,3,1,3533,False,True,False,False,False,False,False
1,63,1,0,95046,5671,25,1,35.27,0,1,4,0,0,0,0,1,1,1,0,1,90.4,2178.6,0.0,140,881.7500000000001,3200.35,3,1,5801,False,True,False,True,False,False,False
1,21,1,0,95062,36631,3,1,29.29,0,1,52,0,1,1,0,0,0,1,1,1,56.15,168.15,0.0,0,87.87,256.02,1,1,2539,False,False,False,False,False,False,True
0,59,0,0,95112,52334,4,1,39.68,0,1,18,1,0,1,1,0,1,1,1,1,94.4,387.2,0.0,0,158.72,545.92,1,1,4249,False,True,False,False,False,False,False
0,62,1,0,95116,51706,37,1,37.49,1,1,29,0,0,1,0,0,0,0,1,1,78.95,2839.65,0.0,0,1387.13,4226.780000000001,3,1,3982,False,True,False,False,False,True,False
0,27,0,0,95125,46185,19,0,0.0,0,1,48,0,0,0,0,1,1,1,1,1,44.85,893.55,0.0,0,0.0,893.55,3,1,5182,True,False,False,True,False,True,False
1,23,0,0,95129,37570,7,1,21.58,0,1,71,0,0,1,0,0,0,1,0,0,74.65,544.55,0.0,10,151.06,705.6099999999999,3,1,3331,False,True,False,False,False,False,True
0,51,1,0,95134,9657,14,1,20.4,1,1,30,1,0,0,0,1,0,0,1,1,64.7,941.0,0.0,0,285.59999999999997,1226.6,1,1,4049,True,False,False,False,False,False,False
1,38,0,0,95209,30814,1,0,0.0,0,1,26,0,0,0,0,0,1,1,1,1,35.55,35.55,0.0,0,0.0,35.55,1,1,3958,True,False,False,False,False,False,False
0,32,0,0,95219,19109,2,1,38.51,1,1,25,0,0,0,0,1,1,1,1,1,95.15,196.9,0.0,0,77.02,273.92,2,1,2414,False,True,False,False,False,False,False
1,54,1,0,95220,6317,13,1,45.6,0,1,11,0,0,1,0,1,1,1,1,1,96.65,1162.85,0.0,0,592.8000000000001,1755.65,1,1,5295,False,True,False,False,False,False,True
1,41,0,0,95236,3148,1,0,0.0,0,1,6,0,1,0,0,0,0,0,0,1,31.35,31.35,0.0,80,0.0,111.35,2,1,3605,True,False,False,False,False,False,True
0,57,0,0,95240,45755,12,1,14.38,1,1,6,0,1,0,0,1,0,0,1,1,89.75,1052.4,0.0,0,172.56,1224.96,3,1,5671,False,True,False,False,False,False,False
1,33,1,0,95252,11266,60,1,47.4,0,1,29,0,1,0,0,1,1,1,1,1,94.4,5610.25,0.0,0,2844.0,8454.25,2,1,4990,False,False,False,True,False,False,False
1,32,0,0,95255,2198,1,1,31.77,0,0,0,0,0,0,0,0,0,0,0,1,19.85,19.85,0.0,0,31.77,51.620000000000005,2,1,3874,False,False,True,False,False,False,False
0,55,0,0,95301,27808,6,1,20.36,1,1,10,0,1,1,1,1,1,1,1,1,109.9,669.45,0.0,0,122.16,791.61,1,1,5750,False,True,False,False,False,True,False
1,42,0,0,95305,167,15,1,45.92,0,1,12,0,0,1,1,1,1,1,1,1,101.35,1553.95,0.0,0,688.8000000000001,2242.75,2,1,3025,False,True,False,False,False,False,False
0,19,0,0,95315,10159,1,1,33.48,1,1,59,0,0,0,0,0,1,1,0,1,60.15,60.15,0.0,20,33.48,113.63,3,1,4611,False,False,False,False,False,False,False
1,31,0,0,95323,1055,7,1,35.91,1,1,27,0,0,1,0,1,0,0,1,1,90.45,593.45,0.0,0,251.37,844.82,2,1,5356,False,True,False,False,False,False,False
1,48,1,0,95335,683,53,1,15.77,0,1,9,0,1,0,0,1,1,1,1,1,94.25,4867.95,0.0,0,835.81,5703.76,3,1,5414,False,True,False,True,False,False,False
1,26,0,0,95338,10226,1,1,1.84,1,1,76,0,0,0,0,0,0,1,1,1,74.9,74.9,0.0,0,1.84,76.74000000000001,3,1,2548,False,True,False,False,False,False,False
0,34,0,0,95346,1278,1,1,32.92,0,1,3,0,0,0,0,1,0,0,1,1,80.25,80.25,0.0,0,32.92,113.17,2,1,2502,False,True,False,False,False,False,False
1,58,1,0,95350,52872,17,1,44.97,0,1,11,0,0,0,0,0,0,0,1,1,69.0,1149.65,0.0,0,764.49,1914.14,2,1,3368,False,True,False,False,False,False,False
0,62,1,0,95351,47536,11,1,15.69,1,1,12,0,0,0,1,0,1,1,1,1,66.35,740.8,0.0,0,172.59,913.39,1,1,2860,True,False,False,False,False,False,False
1,58,0,0,95356,26055,19,1,20.41,1,1,11,0,0,0,0,0,1,1,0,1,86.0,1532.45,0.0,30,387.79,1950.24,1,1,4857,False,True,False,False,False,False,False
0,37,1,0,95357,13343,3,1,48.38,0,1,14,0,0,0,0,0,1,1,1,1,80.3,250.05,0.0,0,145.14,395.19000000000005,1,1,3212,False,True,False,False,False,False,False
1,40,0,0,95361,25384,24,1,35.93,1,1,5,0,1,0,0,1,0,0,1,1,90.55,2282.55,0.0,0,862.3199999999999,3144.87,2,1,5927,False,True,False,False,False,True,False
0,30,0,0,95367,16525,2,1,26.87,1,1,52,0,0,0,0,0,0,0,1,1,75.9,143.35,0.0,0,53.74,197.09,1,1,2101,False,True,False,False,False,False,False
1,47,1,0,95368,12466,1,1,14.9,0,1,6,0,0,0,0,0,0,0,1,1,45.85,45.85,0.0,0,14.9,60.75,2,1,3706,True,False,False,False,False,True,False
0,36,1,0,95369,1158,16,0,0.0,0,1,29,0,0,0,1,1,1,1,1,1,49.95,810.2,0.0,0,0.0,810.2,1,1,4840,True,False,False,False,False,False,False
1,36,1,0,95382,24708,34,1,13.45,0,1,12,0,0,0,0,1,0,0,1,0,78.3,2564.3,0.0,0,457.2999999999999,3021.6000000000004,3,1,2777,False,True,False,False,False,False,False
1,44,0,0,92027,48690,3,1,38.38,1,1,23,0,0,0,0,0,0,0,0,1,76.95,228.4,0.0,10,115.14,353.54,2,1,4428,False,True,False,False,False,False,False
1,49,0,0,95407,30876,1,1,34.37,0,1,28,0,0,0,0,0,0,0,1,0,45.3,45.3,0.0,0,34.37,79.66999999999999,3,1,4568,True,False,False,False,False,False,False
0,47,0,0,95409,25718,15,1,33.14,0,0,0,0,0,0,0,0,0,0,0,0,19.4,289.3,0.0,0,497.1,786.4000000000001,1,1,5379,False,False,True,False,False,False,False
0,46,0,0,95417,176,11,1,22.36,1,1,3,0,0,0,1,1,0,0,1,0,90.15,987.95,0.0,0,245.96,1233.91,1,1,5250,False,False,False,False,False,False,False
1,23,0,0,95420,333,1,1,48.03,0,1,73,0,0,0,0,0,0,1,1,0,45.05,45.05,0.0,0,48.03,93.08,1,1,4094,False,False,False,False,False,True,False
0,53,0,0,95422,13485,1,1,14.48,0,1,26,0,1,0,0,0,0,0,1,0,75.8,75.8,0.0,0,14.48,90.28,1,1,3940,False,True,False,False,False,False,False
0,54,0,0,95425,9210,7,1,19.21,0,1,16,0,0,0,0,0,1,1,0,1,79.3,523.15,0.0,10,134.47,667.62,1,1,3830,False,True,False,False,False,False,False
0,53,0,0,95427,371,2,0,0.0,0,1,18,0,0,0,1,0,0,0,1,1,30.9,59.05,0.0,0,0.0,59.05,2,1,2860,True,False,False,False,False,False,False
1,43,1,0,95445,1916,59,1,22.71,1,1,26,1,1,1,0,1,1,1,1,1,110.15,6448.05,0.0,0,1339.89,7787.94,1,1,4601,False,True,False,True,False,False,False
1,20,1,0,95471,298,8,1,5.34,0,1,42,1,0,0,0,0,0,1,1,0,75.0,632.95,0.0,0,42.72,675.6700000000001,1,1,2587,False,True,False,False,False,False,False
1,35,0,0,95482,30988,6,1,41.16,0,1,10,0,0,0,0,0,0,0,0,0,44.75,270.95,0.0,10,246.96,527.91,2,1,2087,False,False,False,False,False,False,False
0,41,1,0,95493,240,11,1,24.83,0,1,30,0,0,0,0,0,0,0,1,1,44.05,483.7,0.0,0,273.13,756.8299999999999,1,1,3200,True,False,False,False,False,False,False
0,30,0,0,95519,15921,70,1,10.21,1,1,52,1,1,1,1,1,1,1,1,0,115.55,8127.6,0.0,0,714.7,8842.300000000001,1,1,4838,False,True,False,True,False,True,False
0,27,0,0,95525,1584,18,1,24.4,1,1,71,0,0,0,0,1,0,1,1,1,85.2,1553.9,0.0,0,439.2,1993.1,3,1,3326,False,True,False,False,False,False,False
0,35,1,0,95526,695,34,1,43.33,1,1,16,0,0,0,0,1,1,1,1,1,97.65,3207.55,0.0,0,1473.22,4680.77,2,1,3979,False,True,False,False,False,False,False
1,54,1,0,92028,42239,47,1,7.62,1,1,20,0,1,1,1,1,1,1,0,1,109.55,5124.55,0.0,0,358.14,5482.6900000000005,2,1,5863,False,True,False,False,False,False,False
0,50,1,0,95536,2965,39,1,35.32,1,1,30,0,1,1,1,0,0,0,1,1,89.55,3474.45,0.0,0,1377.48,4851.93,2,1,3849,False,True,False,True,False,False,False
1,42,0,0,95545,82,1,1,48.96,0,0,0,0,0,0,0,0,0,0,0,1,19.45,19.45,0.0,0,48.96,68.41,2,1,5687,False,False,True,False,False,True,False
0,34,1,0,95550,155,4,1,12.43,0,0,0,0,0,0,0,0,0,0,0,0,20.35,76.35,0.0,0,49.72,126.07,1,1,4133,False,False,True,False,False,True,False
1,33,1,0,95553,867,59,1,10.76,1,1,5,0,0,1,0,1,1,1,1,1,99.5,5961.1,0.0,0,634.84,6595.9400000000005,3,1,6098,False,True,False,True,False,False,False
1,44,0,0,95563,660,2,1,17.25,0,1,3,0,0,0,0,0,0,0,0,1,45.0,96.45,0.0,30,34.5,160.95,1,1,5704,False,False,False,False,False,True,False
1,35,0,0,95567,2020,1,1,40.51,0,0,0,0,0,0,0,0,0,0,0,0,20.15,20.15,0.0,0,40.51,60.66,2,1,4103,False,False,True,False,False,True,False
1,28,1,0,95568,202,66,1,7.28,1,1,51,0,1,1,0,1,1,1,1,1,105.0,7133.25,0.0,0,480.48,7613.73,1,1,5723,False,True,False,False,False,True,False
1,58,0,0,95570,2369,3,1,2.88,0,1,17,0,0,0,0,1,0,0,1,1,54.7,169.45,0.0,0,8.64,178.08999999999995,1,1,3335,True,False,False,False,False,True,False
0,49,1,0,92028,42239,14,1,29.18,1,1,19,0,0,1,0,0,1,1,1,1,87.25,1258.6,0.0,0,408.52,1667.12,2,1,4786,False,True,False,False,False,False,False
1,38,1,0,95601,222,10,1,11.3,0,1,4,0,0,0,0,1,0,0,1,1,79.95,857.2,0.0,0,113.0,970.2,1,1,5640,False,True,False,False,False,False,False
0,47,0,0,95608,58830,18,1,12.67,1,1,23,0,0,0,1,1,0,0,1,1,88.35,1639.3,0.0,0,228.06,1867.36,3,1,5727,False,True,False,False,False,False,False
0,34,0,0,95616,67411,9,1,10.07,1,1,26,0,0,0,0,1,1,1,0,1,94.75,889.9,0.0,30,90.63,1010.53,2,1,2893,False,True,False,False,False,False,False
1,28,0,0,95619,4426,4,1,42.06,1,1,58,0,1,0,0,0,0,1,1,0,78.45,330.05,0.0,0,168.24,498.29,1,1,5048,False,True,False,False,False,False,False
1,43,0,0,95620,18529,4,1,13.02,0,1,15,0,0,0,0,0,0,0,1,1,70.2,237.95,0.0,0,52.08,290.03,1,1,5094,False,True,False,False,False,False,False
1,23,1,0,95624,38534,59,0,0.0,0,1,69,0,1,0,0,0,1,1,1,1,41.05,2452.7,0.0,0,0.0,2452.7,2,1,4324,True,False,False,False,False,False,False
1,63,1,0,95625,171,10,1,30.1,1,1,29,0,0,0,0,1,0,0,1,1,85.6,813.85,0.0,0,301.0,1114.85,2,1,5146,False,False,False,False,False,False,False
1,39,0,0,95635,1140,5,1,45.25,0,1,22,0,0,1,0,1,1,1,0,1,70.0,347.4,0.0,10,226.25,583.65,2,1,2673,True,False,False,True,False,True,False
0,51,0,0,95642,6202,1,1,43.49,1,1,4,0,0,0,0,0,0,0,1,1,49.95,49.95,0.0,0,43.49,93.44,2,1,2041,False,False,False,False,False,False,False
0,19,1,0,95645,1793,22,1,32.11,0,1,52,0,0,0,0,0,0,0,1,1,69.25,1554.0,0.0,0,706.42,2260.42,1,1,2159,False,True,False,False,False,False,False
1,34,1,0,95662,32040,41,1,15.91,1,1,29,0,0,1,0,1,1,1,1,1,73.0,3001.2,0.0,0,652.3100000000001,3653.51,2,1,2041,True,False,False,True,False,False,False
0,39,0,0,95663,2048,64,1,28.13,1,1,18,0,0,1,0,1,1,1,1,1,100.05,6254.2,0.0,0,1800.32,8054.52,1,1,5452,False,True,False,True,False,True,False
0,27,0,0,95669,2220,18,0,0.0,0,1,85,0,0,0,0,0,1,1,0,1,35.0,553.0,0.0,70,0.0,623.0,2,1,2649,True,False,False,False,False,False,False
0,20,0,0,95673,14010,1,1,35.01,1,1,52,0,0,0,0,0,0,0,1,0,76.0,76.0,0.0,0,35.01,111.01,1,1,2567,False,True,False,False,False,False,False
0,36,1,0,95683,4731,15,1,28.3,0,1,28,0,0,1,0,1,0,0,1,1,84.3,1308.4,0.0,0,424.5,1732.9,1,1,4003,False,False,False,False,False,False,False
1,62,1,0,95694,8406,15,1,40.7,1,1,29,0,0,1,0,1,1,1,1,1,101.1,1504.05,0.0,0,610.5,2114.55,2,1,2055,False,True,False,False,False,False,False
1,37,0,0,95713,8525,1,1,28.25,1,1,9,0,0,0,0,0,0,0,1,1,50.45,50.45,0.0,0,28.25,78.7,3,1,2928,False,False,False,False,False,False,False
1,20,0,0,95722,3747,12,1,28.16,1,1,42,0,0,0,1,1,1,1,0,1,99.95,1132.75,0.0,120,337.92,1590.67,1,1,5598,False,True,False,False,False,True,False
0,50,0,0,95728,88,2,1,39.62,1,1,7,0,0,1,0,1,0,0,1,1,91.4,193.6,0.0,0,79.24,272.84,1,1,5100,False,True,False,False,False,False,False
1,28,0,0,95815,25355,4,1,42.33,1,1,76,0,0,0,1,0,0,1,1,0,80.8,332.45,0.0,0,169.32,501.77,2,1,5436,False,True,False,False,False,True,False
0,61,1,0,95824,30580,16,1,37.83,1,1,26,0,1,0,0,1,1,1,1,1,100.0,1534.75,0.0,0,605.28,2140.0299999999997,1,1,3794,False,False,False,False,False,False,False
1,53,0,0,95826,38818,1,1,15.91,0,0,0,0,0,0,0,0,0,0,0,0,20.55,20.55,0.0,0,15.91,36.46,2,1,5636,False,False,True,False,False,False,False
1,30,0,0,95828,54880,5,1,36.52,1,1,27,0,1,1,0,0,0,0,1,1,85.3,424.15,0.0,0,182.6,606.75,1,1,2264,False,True,False,False,False,False,False
0,19,0,0,95831,42832,4,1,41.12,0,1,42,0,0,0,0,0,0,1,0,0,70.4,281.0,0.0,70,164.48,515.48,1,1,4494,False,True,False,False,False,False,False
1,27,0,0,95838,34894,37,1,30.72,1,1,42,0,0,0,1,1,1,1,1,0,98.8,3475.55,0.0,0,1136.64,4612.1900000000005,1,1,3066,False,True,False,False,False,False,False
1,36,1,0,95843,36432,13,1,2.92,1,1,21,0,0,0,0,0,0,0,1,1,74.4,896.75,0.0,0,37.96,934.71,1,1,3687,False,True,False,False,False,True,False
0,35,0,0,95864,23362,24,1,37.69,1,1,18,0,0,1,0,1,1,1,1,1,98.75,2407.3,0.0,0,904.56,3311.86,1,1,4016,False,True,False,False,False,False,False
1,52,1,0,95912,4796,61,1,46.95,1,1,21,1,1,0,0,1,1,1,1,1,106.0,6547.7,0.0,0,2863.9500000000003,9411.65,1,1,4334,False,False,False,True,False,False,False
1,21,0,0,95914,626,41,1,47.74,1,1,48,0,1,1,0,1,1,1,1,1,104.7,4346.4,0.0,0,1957.34,6303.74,1,1,3316,False,True,False,False,False,False,False
0,47,0,0,95925,262,2,1,42.55,0,1,30,0,1,0,1,0,0,0,1,1,55.05,102.75,0.0,0,85.1,187.85,1,1,5855,True,False,False,False,False,True,False
0,44,1,0,95937,19,8,1,46.13,0,0,0,0,0,0,0,0,0,0,0,1,19.75,145.0,0.0,0,369.04,514.04,3,1,2247,False,False,True,True,False,True,False
1,62,0,0,95954,11168,17,1,30.61,0,1,7,0,0,1,0,0,0,0,1,1,76.65,1313.55,0.0,0,520.37,1833.92,2,1,3182,False,True,False,False,False,False,False
0,49,0,0,95966,28382,2,0,0.0,0,1,21,1,1,0,0,0,1,1,1,1,42.6,72.4,0.0,0,0.0,72.4,2,1,4648,True,False,False,False,False,False,False
0,45,0,0,95970,495,29,1,1.02,0,1,19,1,1,1,0,0,1,1,1,1,68.85,1970.5,0.0,0,29.58,2000.08,1,1,5449,True,False,False,False,False,False,False
1,51,1,0,95981,101,2,1,46.92,0,1,7,0,0,1,1,0,1,1,1,0,90.0,190.05,0.0,0,93.84,283.89,2,1,3902,False,True,False,False,False,True,False
0,42,0,0,95984,73,14,1,18.74,0,1,20,0,0,1,0,0,0,0,1,0,75.35,1025.95,0.0,0,262.35999999999996,1288.31,2,1,4995,False,False,False,False,False,False,False
1,56,0,0,95993,27786,8,1,3.27,1,1,6,0,1,0,0,1,1,1,1,0,100.85,819.55,0.0,0,26.16,845.7099999999999,2,1,3849,False,True,False,False,False,False,False
